candidate_id,cv_or_group_key,class_pair,predicate_label,original_C_e,repair_role,support_score_proxy,upright_score_proxy,lying_score_proxy,pose_proxy_state
official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::19->1::support_contact::2::lying_on::1,official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::19->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.538193,0.351926,0.629552,horizontal_like
official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::27->6::support_contact::3::lying_on::0,official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::27->6::support_contact,menu->table,lying on,1,abstain_single_subtype_class_pair,0.476909,0.8172,0.227195,upright_like
official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::27->6::support_contact::3::standing_on::1,official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::27->6::support_contact,menu->table,standing on,0,abstain_single_subtype_class_pair,0.476909,0.8172,0.227195,upright_like
official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::28->7::support_contact::3::lying_on::0,official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::28->7::support_contact,menu->table,lying on,1,abstain_single_subtype_class_pair,0.534337,0.796181,0.250064,upright_like
official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::28->7::support_contact::3::standing_on::1,official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::28->7::support_contact,menu->table,standing on,0,abstain_single_subtype_class_pair,0.534337,0.796181,0.250064,upright_like
official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::6->1::support_contact::0::standing_on::0,official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::6->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.398332,0.188612,0.886833,horizontal_like
official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::6->1::support_contact::0::lying_on::1,official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::6->1::support_contact,table->floor,lying on,0,abstain_single_subtype_class_pair,0.398332,0.188612,0.886833,horizontal_like
official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::7->1::support_contact::0::standing_on::0,official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::7->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.433958,0.138814,0.916712,horizontal_like
official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::7->1::support_contact::0::lying_on::1,official_validation::0cac7534-8d6f-2d13-8de7-8a915ed90050::7->1::support_contact,table->floor,lying on,0,abstain_single_subtype_class_pair,0.433958,0.138814,0.916712,horizontal_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::10->1::support_contact::3::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::10->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.644727,0.65443,0.350099,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::10->1::support_contact::3::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::10->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.644727,0.65443,0.350099,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::11->1::support_contact::4::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::11->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.723471,0.608468,0.387067,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::11->1::support_contact::4::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::11->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.723471,0.608468,0.387067,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::12->1::support_contact::5::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::12->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.655565,0.557369,0.429298,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::12->1::support_contact::5::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::12->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.655565,0.557369,0.429298,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::13->1::support_contact::6::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::13->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.677846,0.650296,0.353387,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::13->1::support_contact::6::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::13->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.677846,0.650296,0.353387,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::14->1::support_contact::0::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::14->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.763645,0.749473,0.276313,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::14->1::support_contact::0::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::14->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.763645,0.749473,0.276313,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::15->1::support_contact::1::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::15->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.654534,0.605133,0.389785,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::15->1::support_contact::1::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::15->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.654534,0.605133,0.389785,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::16->1::support_contact::2::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::16->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.660801,0.644852,0.357728,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::16->1::support_contact::2::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::16->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.660801,0.644852,0.357728,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::17->1::support_contact::3::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::17->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.597665,0.583009,0.407951,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::17->1::support_contact::3::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::17->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.597665,0.583009,0.407951,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::18->1::support_contact::4::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::18->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.715188,0.680429,0.329579,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::18->1::support_contact::4::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::18->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.715188,0.680429,0.329579,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::19->1::support_contact::5::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::19->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.662133,0.646955,0.356049,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::19->1::support_contact::5::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::19->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.662133,0.646955,0.356049,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::25->4::support_contact::4::lying_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::25->4::support_contact,menu->table,lying on,1,abstain_single_subtype_class_pair,0.893788,0.835926,0.20734,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::25->4::support_contact::4::standing_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::25->4::support_contact,menu->table,standing on,0,abstain_single_subtype_class_pair,0.893788,0.835926,0.20734,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::26->5::support_contact::5::lying_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::26->5::support_contact,menu->table,lying on,1,abstain_single_subtype_class_pair,0.772425,0.823341,0.214021,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::26->5::support_contact::5::standing_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::26->5::support_contact,menu->table,standing on,0,abstain_single_subtype_class_pair,0.772425,0.823341,0.214021,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::27->6::support_contact::6::lying_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::27->6::support_contact,menu->table,lying on,1,abstain_single_subtype_class_pair,0.902986,0.832802,0.219756,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::27->6::support_contact::6::standing_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::27->6::support_contact,menu->table,standing on,0,abstain_single_subtype_class_pair,0.902986,0.832802,0.219756,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::28->7::support_contact::7::lying_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::28->7::support_contact,menu->table,lying on,1,abstain_single_subtype_class_pair,0.921085,0.648265,0.355005,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::28->7::support_contact::7::standing_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::28->7::support_contact,menu->table,standing on,0,abstain_single_subtype_class_pair,0.921085,0.648265,0.355005,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::3->1::support_contact::0::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::3->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.466503,0.396155,0.571788,horizontal_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::3->1::support_contact::0::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::3->1::support_contact,table->floor,lying on,0,abstain_single_subtype_class_pair,0.466503,0.396155,0.571788,horizontal_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::4->1::support_contact::1::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::4->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.520511,0.562496,0.425003,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::4->1::support_contact::1::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::4->1::support_contact,table->floor,lying on,0,abstain_single_subtype_class_pair,0.520511,0.562496,0.425003,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::5->1::support_contact::2::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::5->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.470259,0.531027,0.451576,ambiguous_pose
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::5->1::support_contact::2::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::5->1::support_contact,table->floor,lying on,0,abstain_single_subtype_class_pair,0.470259,0.531027,0.451576,ambiguous_pose
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::6->1::support_contact::3::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::6->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.411416,0.251599,0.845544,horizontal_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::6->1::support_contact::3::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::6->1::support_contact,table->floor,lying on,0,abstain_single_subtype_class_pair,0.411416,0.251599,0.845544,horizontal_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::7->1::support_contact::0::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::7->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.408909,0.198556,0.880866,horizontal_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::7->1::support_contact::0::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::7->1::support_contact,table->floor,lying on,0,abstain_single_subtype_class_pair,0.408909,0.198556,0.880866,horizontal_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::8->1::support_contact::1::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::8->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.671808,0.669037,0.338537,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::8->1::support_contact::1::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::8->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.671808,0.669037,0.338537,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::9->1::support_contact::2::standing_on::0,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::9->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.667451,0.722047,0.297269,upright_like
official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::9->1::support_contact::2::lying_on::1,official_validation::0cac7540-8d6f-2d13-8eee-36ba2a428e3f::9->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.667451,0.722047,0.297269,upright_like
official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::12->1::support_contact::2::standing_on::0,official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::12->1::support_contact,commode->floor,standing on,1,abstain_single_subtype_class_pair,0.406821,0.414491,0.559726,horizontal_like
official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::12->1::support_contact::2::lying_on::1,official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::12->1::support_contact,commode->floor,lying on,0,abstain_single_subtype_class_pair,0.406821,0.414491,0.559726,horizontal_like
official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::13->1::support_contact::1::standing_on::0,official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::13->1::support_contact,commode->floor,standing on,1,abstain_single_subtype_class_pair,0.401821,0.85148,0.194587,upright_like
official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::13->1::support_contact::1::lying_on::1,official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::13->1::support_contact,commode->floor,lying on,0,abstain_single_subtype_class_pair,0.401821,0.85148,0.194587,upright_like
official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::2->1::support_contact::0::standing_on::0,official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::2->1::support_contact,sofa->floor,standing on,1,abstain_single_subtype_class_pair,0.848909,0.152347,0.908592,horizontal_like
official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::2->1::support_contact::0::lying_on::1,official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::2->1::support_contact,sofa->floor,lying on,0,abstain_single_subtype_class_pair,0.848909,0.152347,0.908592,horizontal_like
official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::3->1::support_contact::0::standing_on::0,official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::3->1::support_contact,coffee table->floor,standing on,1,abstain_single_subtype_class_pair,0.713617,0.302335,0.723392,horizontal_like
official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::3->1::support_contact::0::lying_on::1,official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::3->1::support_contact,coffee table->floor,lying on,0,abstain_single_subtype_class_pair,0.713617,0.302335,0.723392,horizontal_like
official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::31->1::support_contact::2::standing_on::0,official_validation::0cac7582-8d6f-2d13-8d4b-e4041cb166c4::31->1::support_contact,stool->floor,standing on,1,abstain_single_subtype_class_pair,0.387207,0.84121,0.207933,upright_like
